'name';'short_name';'url_logo';'volume';'algoritm';'generation';'twitter id';'site_url';'date'
'Bitcedi';'BXC';'https://www.cryptocompare.com/media/1382649/bxc.jpg';8589869056;'CryptoNight';'PoW';'https://twitter.com/Bitcedis';;16.05.16
'First Bitcoin';'BIT';'https://files.coinmarketcap.com/static/img/coins/200x200/first-bitcoin.png';20707629255;'';'';'https://twitter.com/First_Bitcoin';'http://bitcoincapitalcorp.com/';25.07.16
'Fazzcoin';'FAZZ';'https://files.coinmarketcap.com/static/img/coins/200x200/fazzcoin.png';1052496944;'PoS';'PoS';'';'http://fazzcoin.org/';29.03.17
'T-coin';'TCOIN';'https://cryptoslate.com/wp-content/uploads/2017/11/t-coin-logo-logo.jpg';;;;;;21.12.16
'SafeCoin';'SFE';'https://www.cryptocompare.com/media/351735/sfe.png';;;'PoW/PoS';'';'https://safecoinclub.com/';25.05.16
'IrishCoin';'IRL';'https://www.cryptocompare.com/media/20780751/irl.png';64000000;'Scrypt';'PoW';'https://twitter.com/IrishCoin';'http://irishcoin.org/';17.05.17
'Quotient';'XQN';'https://www.cryptocompare.com/media/12318067/xqn.png';;'Scrypt';'PoW/PoS';'https://twitter.com/QuotientXQN';'http://www.quotientcoin.com/';11.11.14
'NumusCash';'NUMUS';'https://files.coinmarketcap.com/static/img/coins/200x200/numuscash.png';;;;;;09.01.18
'BT2 [CST]';'BT2';'https://files.coinmarketcap.com/static/img/coins/200x200/bt2-cst.png';'';'';'';'';'https://www.bitfinex.com/legal/cst/segwit2x';05.10.17
'Akuya Coin';'AKY';'https://files.coinmarketcap.com/static/img/coins/200x200/akuya-coin.png';5202901;'';'';'';'http://akuyacoin.co/';16.10.17
'VPNCoin';'VASH';'https://files.coinmarketcap.com/static/img/coins/200x200/vpncoin.png';400339746;'';'';'https://twitter.com/vpn_dev';'http://www.bitnet.cc/';23.11.14
'Bitcoin Silver';'BTCS';'https://files.coinmarketcap.com/static/img/coins/200x200/bitcoin-silver.png';50000000;'';'';'https://twitter.com/BitcoinSilver1';'https://bitcoinsilver.io/';27.10.17
'Starbase';'STAR';'https://www.cryptocompare.com/media/1383750/star1.png';1000000000;'';'';'https://twitter.com/starbaseco';'https://starbase.co/';05.02.17
'Musiconomi';'MCI';'https://files.coinmarketcap.com/static/img/coins/200x200/musiconomi.png';100000000;'';'';'https://twitter.com/Musiconomi';'https://musiconomi.com/';10.07.17
'SIGMAcoin';'SIGMA';'https://files.coinmarketcap.com/static/img/coins/200x200/sigmacoin.png';'';'';'';'';'http://www.sigmacoin.org/';27.08.17
'Sharkcoin';'SAK';'https://pbs.twimg.com/profile_images/496842097069015040/Vndscgib_400x400.jpeg';'';'';'';'https://twitter.com/SharkCoins?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Fsharkcoin%2F';'http://www.sharkcoin.org/';09.03.15
'TurboCoin';'TURBO';'https://files.coinmarketcap.com/static/img/coins/200x200/turbocoin.png';'';'';'';'https://twitter.com/turbo_coin';'http://turboproject.org/';01.07.17
'Nitro';'NOX';'https://files.coinmarketcap.com/static/img/coins/200x200/nitro.png';120000000;'';'';'https://twitter.com/NitroToken';'https://www.nitro.live/';19.01.18
'GoldMaxCoin';'GMX';'https://www.cryptocompare.com/media/351762/gmx.jpg';84078950;'Scrypt';'PoW';'https://twitter.com/gmxcoins';'http://gmxcoin.org/';06.04.16
'Rcoin';'RCN';'https://www.cryptocompare.com/media/351634/rcn.png';5000000000;'SHA256';'';'';'http://rcoin.eu/';01.09.16
'HODL Bucks';'HDLB';'https://files.coinmarketcap.com/static/img/coins/200x200/hodl-bucks.png';2000000;'';'';'https://twitter.com/Hodlbucks';'http://www.hodlbucks.com/';29.09.17
'Alphabit';'ABC';'https://files.coinmarketcap.com/static/img/coins/200x200/alphabitcoinfund.png';210000000;'';'';'';'http://www.alphabitcoinfund.com/';18.05.16
'Matryx';'MTX';'https://www.cryptocompare.com/media/9350793/mtx.png';314159265;'';'';'https://twitter.com/matryx_ai';'https://matryx.ai/';02.01.18
'BestChain';'BEST';'https://www.cryptocompare.com/media/1382805/best.jpg';20147876;'Scrypt';'PoW/PoS';'https://twitter.com/BBlockchain';'http://bestchain.hol.es/';01.01.17
'PlexCoin';'PLX';'https://www.cryptocompare.com/media/16404895/plx.png';1000000000;'';'';'https://twitter.com/Plexcoin1';'https://www.plexcoin.com/';08.07.17
'FAPcoin';'FAP';'https://files.coinmarketcap.com/static/img/coins/200x200/fapcoin.png';400022341;'';'';'https://twitter.com/FAPcoin_Crypto';'http://fapcoin.io/';29.10.17
'GlassCoin';'GLS';'https://files.coinmarketcap.com/static/img/coins/200x200/glasscoin.png';5323524;'';'';'https://twitter.com/GlasscoinDev';'https://glasscoin.io/';27.11.17
'Macro';'MCR';'https://files.coinmarketcap.com/static/img/coins/200x200/macro1.png';2500000;'';'';'';'http://whatismacro.com/';04.10.17
'Rupaya [OLD]';'RUPX';'https://files.coinmarketcap.com/static/img/coins/200x200/rupaya-old.png';'';'';'';'https://twitter.com/RupayaCoin';'http://www.rupayacoin.org/';04.11.17
'iBTC';'IBTC';'https://files.coinmarketcap.com/static/img/coins/200x200/ibtc.png';21000000;'';'';'https://twitter.com/ibtctoken';'http://ibtctoken.com/';01.11.17
'Vulcano';'VULC';'https://files.coinmarketcap.com/static/img/coins/200x200/vulcano.png';35162767;'';'';'https://twitter.com/VulcanoCoin';'https://vulcanocoin.club/';30.10.17
'Fonziecoin';'FONZ';'https://www.cryptocompare.com/media/351553/fonz.png';;'SHA256';'PoW/PoS';'';'http://fonziecoin.com/';07.03.15
'DynamicCoin';'DMC';'https://files.coinmarketcap.com/static/img/coins/200x200/dynamiccoin.png';10541442931;'';'';'https://twitter.com/DynamicCoinOrg';'http://dynamiccoin.org/';24.10.16
'LandCoin';'LDCN';'https://avatars3.githubusercontent.com/u/24721766?s=400&amp;v=4';19003881978;'';'';'';'http://landcoin.co/';19.01.17
'eGold';'EGOLD';'https://files.coinmarketcap.com/static/img/coins/200x200/egold.png';20000000;'';'';'https://twitter.com/eGoldToken';'https://egoldtoken.org/';01.11.17
'Granite';'GRN';'https://files.coinmarketcap.com/static/img/coins/200x200/granitecoin.png';'';'';'';'';'http://www.granitecoin.com/';12.06.14
'ShellCoin';'SHELL';'https://files.coinmarketcap.com/static/img/coins/200x200/shellcoin.png';98164800;'';'';'https://twitter.com/shell_coin';'http://www.shellcoin.org/';09.05.15
'Pirate Blocks';'SKULL';'https://files.coinmarketcap.com/static/img/coins/200x200/pirate-blocks.png';240000000;;;;;26.06.17
'Triaconta';'TRIA';'https://www.cryptocompare.com/media/16404852/tria.png';276000,8;'';'';'https://twitter.com/TriacontaCC';'https://triaconta.com/';24.08.17
'Cubits';'QBT';'https://www.cryptocompare.com/media/1382936/qbt.png';300000000;'SHA256';'PoW/PoS';'';'http://qbt.scificrypto.info/';24.11.13
'FlappyCoin';'FLAP';'https://www.cryptocompare.com/media/20032/flap.png';100000000000;'Scrypt';'PoW';'https://twitter.com/RealFlappyCoin';'http://flappycoin.biz/';14.02.14
'Sakuracoin';'SKR';'https://pbs.twimg.com/profile_images/885926166200233984/R-OE7L0G_400x400.png';105100000;'Scrypt';'PoW';'https://twitter.com/Sakuracoin';'http://sakuracoin.com/';25.02.17
'EDRCoin';'EDRC';'https://www.cryptocompare.com/media/350858/edrc.jpg';22000000;'SHA256';'PoW/PoS';'https://twitter.com/EDRCoinOfficial';'https://edrcoin.com/';22.03.16
'Nimfamoney';'NIMFA';'https://www.cryptocompare.com/media/9350694/nimfa.jpg';100000000;'';'';'https://twitter.com/nimfamoney';'https://nimfamoney.io/';01.09.17
'Francs';'FRN';'https://files.coinmarketcap.com/static/img/coins/200x200/francs.png';20000000;'Scrypt';'PoW';'https://twitter.com/francnoir';'http://www.francs.paris/';21.01.16
'Antimatter';'ANTX';'https://files.coinmarketcap.com/static/img/coins/200x200/antimatter.png';;;;;;25.06.17
'TodayCoin';'TODAY';'https://www.cryptocompare.com/media/351521/today.png';39200000;'Scrypt';'PoW';;;29.07.16
'WA Space';'WA';'https://www.wa3529.com/img/top_logoB.png';'';'';'';'';'http://www.wa3529.com/';10.11.16
'Internet of Things';'XOT';'https://files.coinmarketcap.com/static/img/coins/200x200/internet-of-things.png';21000000;'';'';'https://twitter.com/IoT_coin';'http://iotcoin.io/';17.04.17
'SHACoin';'SHA';'https://www.cryptocompare.com/media/27010477/sha.png';350000000;'SHA256';'PoS';'https://twitter.com/Shacoin_org';'http://shacoin.org/';12.03.14
'TopCoin';'TOP';'https://pbs.twimg.com/profile_images/950815247698309120/rObEoCiI_400x400.jpg';41643721;'';'';'https://twitter.com/topcoindev';'http://topcoin.us/';17.02.14
'EncryptoTel [ETH]';'ETT';'https://www.cryptocompare.com/media/1383046/ett.png';77663987;'';'';'https://twitter.com/encryptotel';'https://encryptotel.com/';24.04.17
'President Trump';'PRES';'https://www.cryptocompare.com/media/1382432/pres.png';57968072167;'';'';'https://twitter.com/Pres_Coin';'http://trump.2016coin.org/';15.08.16
'BTCMoon';'BTCM';'https://www.cryptocompare.com/media/16746489/btcm.png';21000000;'';'';'https://twitter.com/BTCMoonProject';'https://btcmoon.info/';05.10.17
'Wowcoin';'WOW';'https://dbwjnwimrz23c.cloudfront.net/currencies/wowcoin.png';;;;;;14.11.16
'UniversalRoyalCoin';'UNRC';'https://files.coinmarketcap.com/static/img/coins/200x200/universalroyalcoin.png';'';'';'';'';'https://universalroyalcoin.com/';05.07.17
'India Coin';'INDIA';'https://files.coinmarketcap.com/static/img/coins/200x200/india-coin.png';30000000;'';'';'https://twitter.com/india_coin';'https://www.indiacoin.club/';29.09.17
'High Gain';'HIGH';'https://files.coinmarketcap.com/static/img/coins/200x200/high-gain.png';'';'';'';'https://twitter.com/HighgainHigh';'http://www.highgain.ltd/';02.11.17
'PeepCoin';'PCN';'https://www.cryptocompare.com/media/16746648/pcn.png';40000000000;;'PoW/PoS';;;26.09.16
'UR';'UR';'https://files.coinmarketcap.com/static/img/coins/200x200/ur.png';;'Dagger';'PoW';'https://twitter.com/URforall';'https://www.ur.technology/';16.10.16
'RabbitCoin';'RBBT';'https://files.coinmarketcap.com/static/img/coins/200x200/rabbitcoin.png';130615575432;'';'';'https://twitter.com/rabbitcointeam';'http://rabbitcoin.co/';30.08.14
'Bitbase';'BTBc';'https://files.coinmarketcap.com/static/img/coins/200x200/bitbase.png';100000000;'';'';'https://twitter.com/BitbaseICO';'https://bitbase.io/';01.11.17
'Wink';'WINK';'https://www.cryptocompare.com/media/1383913/wink.png';80000000;'PoS';'PoS';'https://twitter.com/WinkcoinWink';;26.07.17
'MarxCoin';'MARX';'https://www.cryptocompare.com/media/1382578/marx.png';100640000;'X11';'PoW';'https://twitter.com/MARXCOLLECTIVE1';'https://www.marxcoin.com/';25.01.17
'Cheapcoin';'CHEAP';'https://pbs.twimg.com/profile_images/867012264842457089/_j8xgedq_400x400.jpg';'';'';'';'https://twitter.com/cheapcrypto?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Fcheapcoin%2F';;19.06.17
'Wi Coin';'WIC';'https://www.cryptocompare.com/media/12318168/ocfkmb0t_400x400.jpg';100000000;'';'';'https://twitter.com/WiC_Crypto';'http://www.cryptowi.com/';24.10.17
'NamoCoin';'NAMO';'https://www.cryptocompare.com/media/12318384/namo.png';1200000000;'NIST5';'PoW/PoS';'https://twitter.com/NamoCoin';'http://namocoin.co.in/';10.08.17
'RubleBit';'RUBIT';'https://www.cryptocompare.com/media/351751/rubit.png';100000000;'Scrypt';'PoW';'https://twitter.com/rublebit';'http://rublebit.com/';10.11.15
'UGAIN';'GAIN';'https://pbs.twimg.com/profile_images/759958558972661760/ACuS5fbh_400x400.jpg';'';'';'';'https://twitter.com/teamugain?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Fugain%2F';;08.08.16
'Huncoin';'HNC';'https://www.cryptocompare.com/media/14913529/hnc.png';86400000;'X13';'PoW';'https://twitter.com/HunCoin';'http://huncoin.org/';01.11.17
'Pabyosi Coin (Special)';'PCS';'https://www.cryptocompare.com/media/351927/pabyosi.png';31500000000;'X11';'PoW/PoS';'';'http://pbcinfo.net/';01.03.16
'Tellurion';'TELL';'https://www.cryptocompare.com/media/351505/tell.png';3652422000;'X11';'PoW/PoS';'https://twitter.com/telluriondev';'http://tellurion.info/';04.09.16
'Birds';'BIRDS';'https://files.coinmarketcap.com/static/img/coins/200x200/birds.png';'';'';'';'https://twitter.com/Birds_Coin';'https://www.birdscoin.com/';31.07.17
'AlpaCoin';'APC';'https://www.cryptocompare.com/media/350956/apc.png';;;'PoW';'';'http://alpacoin.com/';22.01.16
'Bitcoin2x';'BTC2X';'https://files.coinmarketcap.com/static/img/coins/200x200/bitcoin2x.png';21000000;'';'';'https://twitter.com/bitcoin_2x_org';'http://bitcoin-2x.org/';20.11.17
'Aces';'ACES';'https://www.cryptocompare.com/media/1382661/aces.png';100000000;'X13';'PoS';'https://twitter.com/CoinAces';;19.08.16
'GAY Money';'GAY';'https://files.coinmarketcap.com/static/img/coins/200x200/gaycoin.png';10000000000;'X11';'PoW/PoS';'https://twitter.com/GayCoin';'http://www.gaycoin.online/';14.09.16
'Cashme';'CME';;;;;;;23.11.15
'Storjcoin X';'SJCX';'https://www.cryptocompare.com/media/20422/sjcx.png';500000000;'Counterparty';'PoS';'https://twitter.com/storjproject';'http://storj.io/';18.07.14
'Donationcoin';'DON';'https://www.cryptocompare.com/media/1382995/don.png';90000000;'Scrypt';'PoW';'https://twitter.com/Donationcoin';'http://donation-coin.org/';30.04.14
'Minex';'MINEX';'https://www.cryptocompare.com/media/9350702/minex.png';30000000;'';'';'https://twitter.com/MINEX_team';'http://www.minexteam.com/';04.07.17
'TeraCoin';'TERA';'https://files.coinmarketcap.com/static/img/coins/200x200/teracoin.png';92233720369;'';'';'';'http://tera.hosuco.co.kr/';26.02.17
'First Bitcoin Capital';'BITCF';'https://files.coinmarketcap.com/static/img/coins/200x200/first-bitcoin-capital.png';3415923;'';'';'';'http://bitcoincapitalcorp.com/';09.08.17
'OX Fina';'OX';'https://files.coinmarketcap.com/static/img/coins/200x200/ox-fina.png';501237838;'';'';'https://twitter.com/oxfina';'http://oxfina.com/';24.08.17
'Cash Poker Pro';'CASH';'https://www.cryptocompare.com/media/1384020/cpp.png';100000000;'';'';'https://twitter.com/CashPokPro';'http://cashpokerpro.io/';31.07.17
'Everus';'EVR';'https://www.cryptocompare.com/media/12318332/evr.png';1000000000;'';'';'https://twitter.com/everusworld';'https://everus.org/';06.09.17
'Swapcoin';'SWP';'https://files.coinmarketcap.com/static/img/coins/200x200/swapcoin.png';76403509;'';'';'https://twitter.com/Swapity_io';'https://swapity.io/';19.10.17
'DeusCoin';'DEUS';'https://files.coinmarketcap.com/static/img/coins/200x200/deuscoin.png';25251211;'';'';'';'http://deuscoin.org/';20.04.17
'Bastonet';'BSN';'https://files.coinmarketcap.com/static/img/coins/200x200/bastonet.png';50000000;'';'';'https://twitter.com/BastonetProject';'http://www.bastonet.com/';13.10.17
'CBD Crystals';'CBD';'https://www.cryptocompare.com/media/351990/cbd.png';50000000;'PoS';'';'https://twitter.com/CBDCRYPTODIOL';;07.11.16
'netBit';'NBIT';'https://www.cryptocompare.com/media/351928/nbit.png';;'Scrypt';'PoW/PoS';;;14.11.16
'UNCoin';'UNC';'https://www.cryptocompare.com/media/20693/unc.png';144000000000;'X11';'';'';'http://www.uncoin.org/';10.03.15
'Bitok';'BITOK';'https://www.cryptocompare.com/media/1383282/bitok.jpg';2000000000;'Scrypt';'PoS';'https://twitter.com/bitokonline';'http://bitok.online/';01.05.17
'ANRYZE';'RYZ';'https://www.cryptocompare.com/media/12318305/ryz.png';321000000;'';'';'https://twitter.com/anryze';'https://anryze.com/';15.06.17
'Magnetcoin';'MAGN';'https://files.coinmarketcap.com/static/img/coins/200x200/magnetcoin.png';5814739;'';'';'';'https://magnetcoin.net/';10.09.17
'Topaz Coin';'TOPAZ';'https://files.coinmarketcap.com/static/img/coins/200x200/topaz.png';76682;;;;;08.05.17
'Soma';'SCT';'https://files.coinmarketcap.com/static/img/coins/200x200/soma.png';60000000;'';'';'https://twitter.com/SomaToken';'https://soma.co/';28.08.17
'PrismChain';'PRM';'https://www.cryptocompare.com/media/350906/prm.png';;'SHA256';'PoW/PoS';;;18.03.16
'RoyalCoin';'ROYAL';'https://www.cryptocompare.com/media/351756/royal.png';2500124;'X13';'PoS';'https://twitter.com/royalcoin2016';;12.10.16
'Sand Coin';'SND';'https://www.cryptocompare.com/media/12318128/snd.png';2684319;'';'';'https://twitter.com/ruslanyocto';'https://en.sandcoin.io/';18.09.17
'PeopleCoin';'MEN';'https://files.coinmarketcap.com/static/img/coins/200x200/peoplecoin.png';750231505;'';'';'';'https://www.peoplecoin.pw/';27.07.17
'EventChain';'EVC';'https://www.cryptocompare.com/media/12318064/evc.png';84000000;'';'';'https://twitter.com/EventChain_io';'http://eventchain.io/';05.09.17
'Hyper TV';'HYTV';'https://files.coinmarketcap.com/static/img/coins/200x200/hyper-tv.png';20000000;'';'';'';'https://www.hypertvtoken.info/';27.11.17
'Zilbercoin';'ZBC';'https://www.cryptocompare.com/media/1382652/zbc.png';55000000;'Scrypt';'PoW/PoS';'https://twitter.com/zilbercoin_zbc';'http://zilbercoin.space/wiki/Hauptseite';26.01.17
'President Johnson';'GARY';'https://pbs.twimg.com/profile_images/474052133034029056/cEh2OAUX_400x400.png';57968072167;'';'';'http://twitter.com/paper_li';'http://johnson.2016coin.org/';19.08.16
'CyberCoin';'CC';'https://altcoin.info/images/coins/cc.png';549267534;'';'';'';'http://www.cybercoin.space/';03.04.15
'PokeCoin';'POKE';'https://pbs.twimg.com/profile_images/758865734818598913/85FHDqRG_400x400.jpg';'';'';'';'https://twitter.com/Pokemoncoindev?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Fpokecoin%2F';;05.08.16
'Primulon';'PRIMU';'https://files.coinmarketcap.com/static/img/coins/200x200/primulon.png';750000000;'';'';'https://twitter.com/Primuloncoin';'https://www.primulon.com/';21.07.17
'PayPeer';'PAYP';'https://www.cryptocompare.com/media/1382251/payp.png';50000000000;'X11';'PoW/PoS';'https://twitter.com/PayPeerDev';'http://www.paypeer.pw/';19.02.16
'BlazerCoin';'BLAZR';'https://www.cryptocompare.com/media/1382946/blazr.png';294336000;'Scrypt';'PoW';'';'http://blazercoin.cf/';04.04.17
'AvatarCoin';'AV';'https://cryptoslate.com/wp-content/uploads/2017/11/avatarcoin-logo.jpg';;;;;;05.01.16
'Regacoin';'REGA';'https://files.coinmarketcap.com/static/img/coins/200x200/regacoin.png';42402552;'';'';'';'https://regaco.in/';18.11.16
'Dubstep';'DUB';'https://pbs.twimg.com/profile_images/621044172557041664/RBrS24Li_400x400.png';'';'';'';'https://twitter.com/DUBSTEPcrypto?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fcoinmarketcap.com%2Fcurrencies%2Fdubstep%2F';;30.06.15
'BetaCoin';'BET';'https://www.cryptocompare.com/media/19621/bet.png';32000000;'SHA256';'PoW';'https://twitter.com/Betacoin';'https://betacoin.info/';24.10.13
'Dutch Coin';'DUTCH';'https://www.cryptocompare.com/media/14913487/dutch.png';440000000;'Scrypt';'PoW/PoS';'https://twitter.com/Dutch_coin';'https://www.dutchcoin.net/';18.08.17
'Blockchain Index';'BLX';'https://www.cryptocompare.com/media/9350748/blx.png';372601,3;'';'';'';'https://www.iconomi.net/dashboard/#/INDEX';24.08.17
'Digital Bullion Gold';'DBG';'https://www.cryptocompare.com/media/351047/dbg.png';15000000;'PoS';'PoS';'';'http://www.digitalbulliongold.com/';04.06.16
